Name,Value,Tolerance,Power,Package,Comment,Created_By,Created_Date,Library Ref,Library Path,Footprint Ref,Footprint Path
Res_1.5_0603_1/10W_1%,1.5,1%,1/10W,0603,Resistor 1.5 0603 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_1.6_0603_1/10W_1%,1.6,1%,1/10W,0603,Resistor 1.6 0603 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_1.8_0603_1/10W_1%,1.8,1%,1/10W,0603,Resistor 1.8 0603 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_2.0_0603_1/10W_1%,2.0,1%,1/10W,0603,Resistor 2.0 0603 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_2.2_0603_1/10W_1%,2.2,1%,1/10W,0603,Resistor 2.2 0603 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_2.4_0603_1/10W_1%,2.4,1%,1/10W,0603,Resistor 2.4 0603 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_2.7_0603_1/10W_1%,2.7,1%,1/10W,0603,Resistor 2.7 0603 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_3.0_0603_1/10W_1%,3.0,1%,1/10W,0603,Resistor 3.0 0603 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_3.3_0603_1/10W_1%,3.3,1%,1/10W,0603,Resistor 3.3 0603 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_3.6_0603_1/10W_1%,3.6,1%,1/10W,0603,Resistor 3.6 0603 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_3.9_0603_1/10W_1%,3.9,1%,1/10W,0603,Resistor 3.9 0603 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_4.3_0603_1/10W_1%,4.3,1%,1/10W,0603,Resistor 4.3 0603 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_4.7_0603_1/10W_1%,4.7,1%,1/10W,0603,Resistor 4.7 0603 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_5.1_0603_1/10W_1%,5.1,1%,1/10W,0603,Resistor 5.1 0603 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_5.6_0603_1/10W_1%,5.6,1%,1/10W,0603,Resistor 5.6 0603 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_6.2_0603_1/10W_1%,6.2,1%,1/10W,0603,Resistor 6.2 0603 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_6.8_0603_1/10W_1%,6.8,1%,1/10W,0603,Resistor 6.8 0603 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_7.5_0603_1/10W_1%,7.5,1%,1/10W,0603,Resistor 7.5 0603 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_8.2_0603_1/10W_1%,8.2,1%,1/10W,0603,Resistor 8.2 0603 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_9.1_0603_1/10W_1%,9.1,1%,1/10W,0603,Resistor 9.1 0603 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_10_0603_1/10W_1%,10,1%,1/10W,0603,Resistor 10 0603 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_11_0603_1/10W_1%,11,1%,1/10W,0603,Resistor 11 0603 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_12_0603_1/10W_1%,12,1%,1/10W,0603,Resistor 12 0603 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_13_0603_1/10W_1%,13,1%,1/10W,0603,Resistor 13 0603 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_15_0603_1/10W_1%,15,1%,1/10W,0603,Resistor 15 0603 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_16_0603_1/10W_1%,16,1%,1/10W,0603,Resistor 16 0603 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_18_0603_1/10W_1%,18,1%,1/10W,0603,Resistor 18 0603 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_20_0603_1/10W_1%,20,1%,1/10W,0603,Resistor 20 0603 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_22_0603_1/10W_1%,22,1%,1/10W,0603,Resistor 22 0603 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_24_0603_1/10W_1%,24,1%,1/10W,0603,Resistor 24 0603 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_27_0603_1/10W_1%,27,1%,1/10W,0603,Resistor 27 0603 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_30_0603_1/10W_1%,30,1%,1/10W,0603,Resistor 30 0603 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_33_0603_1/10W_1%,33,1%,1/10W,0603,Resistor 33 0603 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_36_0603_1/10W_1%,36,1%,1/10W,0603,Resistor 36 0603 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_39_0603_1/10W_1%,39,1%,1/10W,0603,Resistor 39 0603 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_43_0603_1/10W_1%,43,1%,1/10W,0603,Resistor 43 0603 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_47_0603_1/10W_1%,47,1%,1/10W,0603,Resistor 47 0603 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_51_0603_1/10W_1%,51,1%,1/10W,0603,Resistor 51 0603 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_56_0603_1/10W_1%,56,1%,1/10W,0603,Resistor 56 0603 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_62_0603_1/10W_1%,62,1%,1/10W,0603,Resistor 62 0603 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_68_0603_1/10W_1%,68,1%,1/10W,0603,Resistor 68 0603 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_75_0603_1/10W_1%,75,1%,1/10W,0603,Resistor 75 0603 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_82_0603_1/10W_1%,82,1%,1/10W,0603,Resistor 82 0603 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_91_0603_1/10W_1%,91,1%,1/10W,0603,Resistor 91 0603 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_100_0603_1/10W_1%,100,1%,1/10W,0603,Resistor 100 0603 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_110_0603_1/10W_1%,110,1%,1/10W,0603,Resistor 110 0603 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_120_0603_1/10W_1%,120,1%,1/10W,0603,Resistor 120 0603 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_130_0603_1/10W_1%,130,1%,1/10W,0603,Resistor 130 0603 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_150_0603_1/10W_1%,150,1%,1/10W,0603,Resistor 150 0603 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_160_0603_1/10W_1%,160,1%,1/10W,0603,Resistor 160 0603 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_180_0603_1/10W_1%,180,1%,1/10W,0603,Resistor 180 0603 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_200_0603_1/10W_1%,200,1%,1/10W,0603,Resistor 200 0603 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_220_0603_1/10W_1%,220,1%,1/10W,0603,Resistor 220 0603 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_240_0603_1/10W_1%,240,1%,1/10W,0603,Resistor 240 0603 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_270_0603_1/10W_1%,270,1%,1/10W,0603,Resistor 270 0603 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_300_0603_1/10W_1%,300,1%,1/10W,0603,Resistor 300 0603 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_330_0603_1/10W_1%,330,1%,1/10W,0603,Resistor 330 0603 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_360_0603_1/10W_1%,360,1%,1/10W,0603,Resistor 360 0603 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_390_0603_1/10W_1%,390,1%,1/10W,0603,Resistor 390 0603 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_430_0603_1/10W_1%,430,1%,1/10W,0603,Resistor 430 0603 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_470_0603_1/10W_1%,470,1%,1/10W,0603,Resistor 470 0603 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_510_0603_1/10W_1%,510,1%,1/10W,0603,Resistor 510 0603 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_560_0603_1/10W_1%,560,1%,1/10W,0603,Resistor 560 0603 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_620_0603_1/10W_1%,620,1%,1/10W,0603,Resistor 620 0603 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_680_0603_1/10W_1%,680,1%,1/10W,0603,Resistor 680 0603 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_750_0603_1/10W_1%,750,1%,1/10W,0603,Resistor 750 0603 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_820_0603_1/10W_1%,820,1%,1/10W,0603,Resistor 820 0603 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_910_0603_1/10W_1%,910,1%,1/10W,0603,Resistor 910 0603 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_1.0k_0603_1/10W_1%,1.0k,1%,1/10W,0603,Resistor 1.0k 0603 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_1.1k_0603_1/10W_1%,1.1k,1%,1/10W,0603,Resistor 1.1k 0603 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_1.2k_0603_1/10W_1%,1.2k,1%,1/10W,0603,Resistor 1.2k 0603 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_1.3k_0603_1/10W_1%,1.3k,1%,1/10W,0603,Resistor 1.3k 0603 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_1.5k_0603_1/10W_1%,1.5k,1%,1/10W,0603,Resistor 1.5k 0603 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_1.6k_0603_1/10W_1%,1.6k,1%,1/10W,0603,Resistor 1.6k 0603 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_1.8k_0603_1/10W_1%,1.8k,1%,1/10W,0603,Resistor 1.8k 0603 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
